주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,장애인전용주차구역보유여부,데이터기준일자,제공기관코드,제공기관명
351-1-000033,중앙동 노상 22,공영,노상,경상북도 포항시 북구 중앙로308번길12-5,,8,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,20,0,,,,,,,고객전용,경상북도 포항시청,,36.03984206,129.3678928,,2026-04-16,5020000,경상북도 포항시
351-1-000032,중앙동 노상 21,공영,노상,경상북도 포항시 북구 중앙로272-5,,15,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,20,0,,,,,,,,경상북도 포항시청,,36.03710321,129.3656948,,2026-04-16,5020000,경상북도 포항시
351-1-000031,중앙동 노상 20,공영,노상,경상북도 포항시 북구 칠성로37번길6,,4,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,20,0,,,,,,,고객전용,경상북도 포항시청,,36.03693951,129.3661142,,2026-04-16,5020000,경상북도 포항시
351-1-000030,중앙동 노상 19,공영,노상,경상북도 포항시 북구 중앙로298번길 3,,8,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,20,0,,,,,,,,경상북도 포항시청,,36.03948805,129.3665932,,2026-04-16,5020000,경상북도 포항시
351-1-000029,중앙동 노상 18,공영,노상,경상북도 포항시 북구 서동로 82,,15,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,20,0,,,,,,,,경상북도 포항시청,,36.04025664,129.3668557,,2026-04-16,5020000,경상북도 포항시
351-1-000028,중앙동 노상 17,공영,노상,경상북도 포항시 북구 서동로 97,,24,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,20,0,,,,,,,,경상북도 포항시청,,36.04068512,129.3687313,,2026-04-16,5020000,경상북도 포항시
351-1-000027,중앙동 노상16,공영,노상,경상북도 포항시 북구 동빈로 81,경상북도 포항시 북구 동빈1가 84-39,9,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경상북도 포항시청,,36.04447266,129.3696084,,2026-04-16,5020000,경상북도 포항시
351-1-000026,중앙동 노상15,공영,노상,경상북도 포항시 북구 문화로 28,경상북도 포항시 북구 덕산동 111-50,17,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경상북도 포항시청,,36.04255501,129.3680528,,2026-04-16,5020000,경상북도 포항시
351-1-000025,중앙동 노상14,공영,노상,,경상북도 포항시 북구 동빈1가 74-91,22,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경상북도 포항시청,,36.04491928,129.3697166,,2026-04-16,5020000,경상북도 포항시
351-1-000024,중앙동 노상13,공영,노상,경상북도 포항시 북구 대신로 12-1,,10,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경상북도 포항시청,,36.04532932,129.3682908,,2026-04-16,5020000,경상북도 포항시
351-1-000023,중앙동 노상12,공영,노상,경상북도 포항시 북구 대신로11,,6,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경상북도 포항시청,,36.04513318,129.3678664,,2026-04-16,5020000,경상북도 포항시
351-1-000022,중앙동 노상11,공영,노상,경상북도 포항시 북구 중앙로363번길 12-31,,3,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경상북도 포항시청,,36.0446644,129.3632201,,2026-04-16,5020000,경상북도 포항시
351-1-000021,중앙동 노상10,공영,노상,경상북도 포항시 북구 해동로347,,18,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경상북도 포항시청,,36.04999691,129.3724026,,2026-04-16,5020000,경상북도 포항시
351-1-000020,중앙동 노상9,공영,노상,경상북도 포항시 북구 선착로44번길 1-1,경상북도 포항시 북구 대신동 7-20,16,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경상북도 포항시청,,36.0488661,129.3684026,,2026-04-16,5020000,경상북도 포항시
351-1-000019,중앙동 노상8,공영,노상,경상북도 포항시 북구 월막길24번길 1-6,경상북도 포항시 북구 대신동 956-33,23,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경상북도 포항시청,,36.04814096,129.364809,,2026-04-16,5020000,경상북도 포항시
351-1-000018,중앙동 노상7,공영,노상,경상북도 포항시 북구 중앙로 412,경상북도 포항시 북구 대신동 951-5,38,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경상북도 포항시청,,36.04895533,129.3628653,,2026-04-16,5020000,경상북도 포항시
351-1-000017,중앙동 노상6,공영,노상,경상북도 포항시 북구 해동로 357,경상북도 포항시 북구 항구동 58-8,12,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경상북도 포항시청,,36.05110298,129.3729839,,2026-04-16,5020000,경상북도 포항시
351-1-000016,중앙동 노상5,공영,노상,,경상북도 포항시 북구 항구동 94-9,6,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경상북도 포항시청,,36.05114061,129.3722269,,2026-04-16,5020000,경상북도 포항시
351-1-000015,중앙동 노상4,공영,노상,경상북도 포항시 북구 해안로39,경상북도 포항시 북구 항구동 17-13,25,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경상북도 포항시청,,36.05262867,129.3769816,,2026-04-16,5020000,경상북도 포항시
351-1-000014,중앙동 노상3,공영,노상,경상북도 포항시 북구 학전로 30-1,경상북도 포항시 북구 항구동 7-21,22,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경상북도 포항시청,,36.05534313,129.3745431,,2026-04-16,5020000,경상북도 포항시
351-1-000013,중앙동 노상2,공영,노상,경상북도 포항시 북구 아호로 10,경상북도 포항시 북구 학산동 53-1,30,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경상북도 포항시청,,36.05326582,129.3731241,,2026-04-16,5020000,경상북도 포항시
351-1-000012,중앙동 노상1,공영,노상,경상북도 포항시 북구 학전로 33,경상북도 포항시 북구 학산동 6-18,22,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경상북도 포항시청,,36.05578196,129.3742496,,2026-04-16,5020000,경상북도 포항시
351-1-000011,영일대해수욕장 노상,공영,노상,경상북도 포항시 북구 해안로 131,경상북도 포항시 북구 두호동 1008-6,185,1,미시행,평일+토요일,12:00,21:00,12:00,21:00,00:00,00:00,유료,30,700,,,,,,,,포항시시설관리공단,,36.06026336,129.3794771,,2026-04-16,5020000,경상북도 포항시
351-1-000010,북부시장 노상,공영,노상,경상북도 포항시 북구 대신로 12-1,경상북도 포항시 북구 대신동 66-11,12,2,미시행,평일+토요일+공휴일,09:00,19:00,09:00,19:00,09:00,19:00,유료,30,500,,,,,,,,포항시시설관리공단,,36.04532932,129.3682908,,2026-04-16,5020000,경상북도 포항시
351-1-000009,죽도어시장 앞 노상,공영,노상,,경상북도 포항시 북구 죽도동 556-198,11,1,미시행,평일+토요일+공휴일,10:00,19:00,10:00,19:00,10:00,19:00,유료,20,500,,,,,,,(월요일 휴무),포항시시설관리공단,,36.03559876,129.3699914,,2026-04-16,5020000,경상북도 포항시
351-1-000008,시내노상 8구역,공영,노상,경상북도 포항시 북구 죽도로22,경상북도 포항시 북구 죽도동 139-6,30,1,미시행,평일+토요일,10:00,19:00,10:00,19:00,00:00,00:00,유료,20,500,,,,,,,,포항시시설관리공단,,36.03423793,129.3633267,,2026-04-16,5020000,경상북도 포항시
351-1-000007,시내노상 7구역,공영,노상,경상북도 포항시 북구 중앙로 255-1,경상북도 포항시 북구 죽도동 556-123,59,1,미시행,평일+토요일,10:00,19:00,10:00,19:00,00:00,00:00,유료,20,500,,,,,,,,포항시시설관리공단,,36.03576732,129.3648775,,2026-04-16,5020000,경상북도 포항시
351-1-000006,시내노상 6구역,공영,노상,,경상북도 포항시 북구 남빈동 591-2,57,1,미시행,평일+토요일,10:00,19:00,10:00,19:00,00:00,00:00,유료,20,500,,,,,,,,포항시시설관리공단,,36.03551175,129.3624742,,2026-04-16,5020000,경상북도 포항시
351-1-000005,시내노상 5구역,공영,노상,경상북도 포항시 북구 중앙로 264,경상북도 포항시 북구 남빈동 415-10,60,1,미시행,평일+토요일,10:00,19:00,10:00,19:00,00:00,00:00,유료,20,500,,,,,,,,포항시시설관리공단,,36.03650035,129.3652889,,2026-04-16,5020000,경상북도 포항시
351-1-000004,시내노상 4구역,공영,노상,경상북도 포항시 북구 동빈로14,경상북도 포항시 북구 중앙동 14,8,1,미시행,평일+토요일,10:00,19:00,10:00,19:00,00:00,00:00,유료,20,500,,,,,,,,포항시시설관리공단,,36.03806556,129.3687234,,2026-04-16,5020000,경상북도 포항시
351-1-000003,시내노상 3구역,공영,노상,경상북도 포항시 북구 해동로 217,,13,1,미시행,평일+토요일,10:00,19:00,10:00,19:00,00:00,00:00,유료,20,500,,,,,,,,포항시시설관리공단,,36.03859339,129.3695012,,2026-04-16,5020000,경상북도 포항시
351-1-000002,시내노상 2구역,공영,노상,경상북도 포항시 북구 문화로 20,경상북도 포항시 북구 덕산동 115-3,14,1,미시행,평일+토요일,10:00,19:00,10:00,19:00,00:00,00:00,유료,20,500,,,,,,,,포항시시설관리공단,,36.04267196,129.3672776,,2026-04-16,5020000,경상북도 포항시
351-1-000001,시내노상 1구역,공영,노상,경상북도 포항시 북구 삼호로 7,경상북도 포항시 북구 덕산동 115-13,12,1,미시행,평일+토요일,10:00,19:00,10:00,19:00,00:00,00:00,유료,20,500,,,,,,,,포항시시설관리공단,,36.04179346,129.3669147,,2026-04-16,5020000,경상북도 포항시
350-4-000022,파라다이스주차장,민영,노외,경상북도 포항시 남구 중흥로 70번길 7-7,,40,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,,,,,,,,경상북도 포항시청,,36.01201004,129.3503424,,2026-04-16,5020000,경상북도 포항시
350-4-000021,연일전통시장주차장,민영,노외,,경상북도 포항시 남구 연일읍 동문리 342-6,30,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,,,,,,,,경상북도 포항시청,,35.99614754,129.3493178,,2026-04-16,5020000,경상북도 포항시
350-4-000020,삼육유료주차장,민영,노외,,경상북도 포항시 남구 오천읍 문덕리 347-2,10,2,미시행,평일+토요일+공휴일,00:00,21:00,08:00,18:00,08:00,18:00,유료,30,1000,,,,,,,,경상북도 포항시청,,35.95870289,129.4034424,,2026-04-16,5020000,경상북도 포항시
350-4-000019,유료주차장,민영,노외,,경상북도 포항시 남구 대잠동 1005-2,24,2,미시행,평일+토요일+공휴일,00:00,19:00,08:30,19:00,08:30,19:00,유료,30,1000,,,,,,,,경상북도 포항시청,,36.01824734,129.3422459,,2026-04-16,5020000,경상북도 포항시
350-4-000018,유료주차장,민영,노외,경상북도 포항시 남구 대이로 25번길 15,,28,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,,,,,,,,경상북도 포항시청,,36.01693498,129.3416596,,2026-04-16,5020000,경상북도 포항시
350-4-000017,주차빌딩,민영,노외,경상북도 포항시 남구 대이로 111번길 5,경상북도 포항시 남구 대잠동 460-1,83,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,,,,,,,,경상북도 포항시청,,36.02496237,129.3403514,,2026-04-16,5020000,경상북도 포항시
350-4-000016,유료주차장,민영,노외,경상북도 포항시 남구 송도로 32-4,,15,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,,,,,,,,경상북도 포항시청,,36.03317431,129.374417,,2026-04-16,5020000,경상북도 포항시
350-4-000015,유료주차장,민영,노외,,경상북도 포항시 남구 해도동 82-13,16,2,미시행,평일+토요일+공휴일,09:00,20:00,09:00,20:00,09:00,20:00,유료,30,1000,,,,,,,,경상북도 포항시청,,36.01894826,129.3702174,,2026-04-16,5020000,경상북도 포항시
350-4-000014,아이린주차장,민영,노외,,경상북도 포항시 남구 해도동 53-20,30,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,,,,,,,,경상북도 포항시청,,36.02059053,129.3687769,,2026-04-16,5020000,경상북도 포항시
350-4-000013,무지개주차장,민영,노외,경상북도 포항시 남구 중앙로 146번길 7-1,,7,2,미시행,평일+토요일+공휴일,09:00,22:00,09:00,22:00,09:00,22:00,유료,30,1000,,,,,,,,경상북도 포항시청,,36.02627999,129.3685814,,2026-04-16,5020000,경상북도 포항시
350-4-000012,예향유료주차장,민영,노외,,경상북도 포항시 남구 해도동15-5,5,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,60,2000,,,,,,,,경상북도 포항시청,,36.02888432,129.3699291,,2026-04-16,5020000,경상북도 포항시
350-4-000011,유료주차장,민영,노외,경상북도 포항시 남구 중섬로 66,,25,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,,,,,,,,경상북도 포항시청,,36.01217919,129.3513971,,2026-04-16,5020000,경상북도 포항시
350-4-000010,터미널유료주차장,민영,노외,경상북도 포항시 남구 중흥로 85,,13,2,미시행,평일+토요일+공휴일,10:00,20:00,10:00,20:00,10:00,20:00,유료,30,1000,,,,,,,,경상북도 포항시청,,36.01343407,129.3494781,,2026-04-16,5020000,경상북도 포항시
350-4-000009,신터미널유료주차장,민영,노외,경상북도 포항시 남구 중흥로 93,,60,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,,,,,,,,경상북도 포항시청,,36.01406894,129.3500418,,2026-04-16,5020000,경상북도 포항시
350-4-000008,천지유료주차장,민영,노외,경상북도 포항시 남구 중흥로 116,,40,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,,,,,,,,경상북도 포항시청,,36.01505557,129.3523688,,2026-04-16,5020000,경상북도 포항시
350-4-000007,상도유료주차장,민영,노외,,경상북도 포항시 남구 상도동 595-11,13,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,,,,,,,,경상북도 포항시청,,36.01499464,129.3550507,,2026-04-16,5020000,경상북도 포항시
350-4-000006,일선주차장,민영,노외,,경상북도 포항시 남구 대도동 127-13,28,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,,,,,,,,경상북도 포항시청,,36.01641372,129.3617249,,2026-04-16,5020000,경상북도 포항시
350-4-000005,태양유료주차장,민영,노외,,경상북도 포항시 남구 상도동 18-36,15,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,,,,,,,,경상북도 포항시청,,36.01772065,129.3586002,,2026-04-16,5020000,경상북도 포항시
350-4-000004,유료주차장,민영,노외,,경상북도 포항시 남구 상도동 18-248,11,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,,,,,,,,경상북도 포항시청,,36.01849068,129.3579649,,2026-04-16,5020000,경상북도 포항시
350-4-000003,크라운유료주차장,민영,노외,경상북도 포항시 남구 포스코대로324-4,경상북도 포항시 남구 상도동18-255,20,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,,,,,,,,경상북도 포항시청,,36.01836813,129.3584506,,2026-04-16,5020000,경상북도 포항시
350-4-000002,정인유료주차장,민영,노외,경상북도 포항시 남구 포스코대로 324-5,경상북도 포항시 남구 상도동 18-298,12,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,,,,,,,,경상북도 포항시청,,36.0180625,129.3588772,,2026-04-16,5020000,경상북도 포항시
350-4-000001,대도까치주차장,민영,노외,경상북도 포항시 남구 상공로 129-1,경상북도 포항시 남구 대도동 91-6,22,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,,,,,,,,경상북도 포항시청,,36.01917855,129.3615821,,2026-04-16,5020000,경상북도 포항시
350-3-000001,경상북도 포항시청 부설주차장,공영,부설,경상북도 포항시 남구 시청로 1(대잠동),경상북도 포항시 남구 대잠동 1001,686,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,혼합,60,0,30,500,5,0,0,신용카드,50할인(경차+장애인+자원봉사자+유공자+전기차+태양광+하이브리드+저공해 차량),포항시시설관리공단,054-270-5502,36.01872882,129.3438886,,2026-04-16,5020000,경상북도 포항시
350-2-000054,상도,공영,노외,경상북도 포항시 남구 상대로 68-3,경상북도 포항시 남구 상도동 595-29,20,2,미시행,평일,13:00,22:00,00:00,00:00,00:00,00:00,유료,20,500,10,200,,5000,50000,신용카드,50할인(경차+장애인+자원봉사자+유공자+전기차+태양광+하이브리드+저공해 차량),포항시시설관리공단,054-280-9420,36.01540313,129.3542987,,2026-04-16,5020000,경상북도 포항시
350-2-000053,청림동 공영주차장,공영,노외,,경상북도 포항시 남구 일월동 716,169,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,20,0,,,,,,,,경상북도 포항시 교통지원과,,35.99946976,129.4200322,,2026-04-16,5020000,경상북도 포항시
